nr,year,black,exper,hisp,hours,married,educ,union,lwage,expersq,occupation,id
9859,1985,0,9,1,3802,0,12,1,1.407925,81,7,481
9859,1986,0,10,1,2556,0,12,0,1.539819,100,7,481
9859,1987,0,11,1,2080,0,12,1,1.760996,121,9,481
9868,1980,0,2,1,1433,0,11,0,1.22276,4,3,482
9868,1981,0,3,1,1240,0,11,0,1.171183,9,9,482
9868,1982,0,4,1,2080,0,11,0,1.233745,16,4,482
9868,1983,0,5,1,2080,0,11,0,1.204113,25,4,482
9868,1984,0,6,1,2482,0,11,0,1.2181680000000001,36,4,482
9868,1985,0,7,1,1970,0,11,0,1.232509,49,7,482
9868,1986,0,8,1,1976,1,11,0,1.304711,64,7,482
9868,1987,0,9,1,1946,1,11,1,1.368055,81,4,482
9876,1980,0,4,1,2620,1,13,0,1.776809,16,3,483
9876,1981,0,5,1,2697,1,13,0,1.8292389999999998,25,2,483
9876,1982,0,6,1,2839,1,13,0,1.784884,36,2,483
9876,1983,0,7,1,3090,1,13,0,1.9243139999999999,49,2,483
9876,1984,0,8,1,2838,1,13,0,2.095734,64,2,483
9876,1985,0,9,1,3222,1,13,0,1.939209,81,2,483
9876,1986,0,10,1,2964,1,13,0,2.182702,100,2,483
9876,1987,0,11,1,3015,1,13,0,2.134204,121,2,483
9883,1980,0,2,1,2080,0,12,1,2.063185,4,5,484
9883,1981,0,3,1,2080,0,12,1,-0.2623643,9,5,484
9883,1982,0,4,1,2080,0,12,1,2.27829,16,5,484
9883,1983,0,5,1,2120,0,12,0,2.265978,25,6,484
9883,1984,0,6,1,3400,1,12,0,2.0020689999999997,36,2,484
9883,1985,0,7,1,2520,1,12,1,2.550725,49,5,484
9883,1986,0,8,1,2970,1,12,0,2.370529,64,1,484
9883,1987,0,9,1,2460,1,12,0,2.498911,81,1,484
9889,1980,0,2,0,2080,1,14,0,1.918003,4,1,485
9889,1981,0,3,0,2120,1,14,0,1.733491,9,1,485
9889,1982,0,4,0,2270,1,14,0,1.9395639999999998,16,1,485
9889,1983,0,5,0,2080,1,14,0,2.171697,25,1,485
9889,1984,0,6,0,2280,1,14,0,2.314658,36,1,485
9889,1985,0,7,0,2130,1,14,0,2.462754,49,1,485
9889,1986,0,8,0,2080,1,14,0,2.628284,64,1,485
9889,1987,0,9,0,2272,1,14,0,2.660089,81,1,485
9901,1980,0,4,1,1079,0,12,0,1.9989720000000002,16,9,486
9901,1981,0,5,1,768,0,12,0,1.6502599999999998,25,9,486
9901,1982,0,6,1,2140,0,12,0,1.35191,36,9,486
9901,1983,0,7,1,2050,0,12,1,1.606407,49,9,486
9901,1984,0,8,1,1760,0,12,1,1.8496,64,9,486
9901,1985,0,9,1,2285,0,12,0,1.7773240000000001,81,1,486
9901,1986,0,10,1,3215,0,12,0,1.8857990000000002,100,4,486
9901,1987,0,11,1,3540,0,12,0,2.022467,121,1,486
9936,1980,0,3,1,2280,0,12,0,1.538514,9,2,487
9936,1981,0,4,1,3302,0,12,0,1.256477,16,3,487
9936,1982,0,5,1,2185,0,12,1,1.7057939999999998,25,7,487
9936,1983,0,6,1,2080,1,12,0,1.9485540000000001,36,5,487
9936,1984,0,7,1,2080,1,12,1,2.369424,49,5,487
9936,1985,0,8,1,2080,1,12,1,2.56447,64,5,487
9936,1986,0,9,1,2080,1,12,1,2.679806,81,5,487
9936,1987,0,10,1,2080,1,12,1,2.786848,100,5,487
9964,1980,0,4,1,2248,0,9,0,0.8595009,16,3,488
9964,1981,0,5,1,2080,0,9,0,1.442384,25,6,488
9964,1982,0,6,1,2752,0,9,0,1.1448399999999999,36,6,488
9964,1983,0,7,1,2248,0,9,0,1.514206,49,6,488
9964,1984,0,8,1,2000,0,9,0,1.83955,64,6,488
9964,1985,0,9,1,2000,0,9,0,1.805182,81,6,488
9964,1986,0,10,1,2510,0,9,0,1.557979,100,5,488
9964,1987,0,11,1,2300,0,9,0,1.606387,121,5,488
10043,1980,0,4,1,3040,0,12,0,1.473975,16,5,489
10043,1981,0,5,1,3060,0,12,0,0.450201,25,6,489
10043,1982,0,6,1,2262,0,12,0,0.09249410000000001,36,1,489
10043,1983,0,7,1,2408,1,12,0,1.44545,49,9,489
10043,1984,0,8,1,2285,1,12,0,0.607719,64,9,489
10043,1985,0,9,1,2755,1,12,0,0.8458323,81,9,489
10043,1986,0,10,1,2342,1,12,1,1.0394700000000001,100,7,489
10043,1987,0,11,1,2080,1,12,0,1.455614,121,5,489
10067,1980,0,2,1,2080,0,11,0,1.364618,4,5,490
10067,1981,0,3,1,2120,0,11,0,1.4850290000000002,9,5,490
10067,1982,0,4,1,2080,1,11,0,1.736114,16,1,490
10067,1983,0,5,1,2080,1,11,0,1.750103,25,1,490
10067,1984,0,6,1,2080,1,11,0,1.90569,36,1,490
10067,1985,0,7,1,2000,1,11,0,1.8107229999999999,49,5,490
10067,1986,0,8,1,1930,1,11,0,2.1084240000000003,64,5,490
10067,1987,0,9,1,1785,1,11,0,1.748325,81,5,490
10091,1980,0,5,0,3335,1,12,0,1.465272,25,7,491
10091,1981,0,6,0,2248,1,12,0,2.1023099999999997,36,5,491
10091,1982,0,7,0,2120,1,12,1,1.7359939999999998,49,5,491
10091,1983,0,8,0,2120,1,12,0,1.263876,64,5,491
10091,1984,0,9,0,2080,1,12,0,1.800329,81,5,491
10091,1985,0,10,0,2080,1,12,0,1.966632,100,5,491
10091,1986,0,11,0,2000,1,12,0,1.7851150000000002,121,5,491
10091,1987,0,12,0,3440,1,12,0,1.71465,144,5,491
10120,1980,0,2,0,785,0,13,0,-0.236821,4,3,492
10120,1981,0,3,0,610,0,13,0,0.27115279999999997,9,7,492
10120,1982,0,4,0,1254,0,13,0,0.23041999999999999,16,4,492
10120,1983,0,5,0,1958,0,13,0,1.411161,25,1,492
10120,1984,0,6,0,1995,0,13,0,1.692522,36,1,492
10120,1985,0,7,0,2600,0,13,0,1.48566,49,1,492
10120,1986,0,8,0,2190,1,13,0,1.8950310000000001,64,1,492
10120,1987,0,9,0,2080,1,13,0,1.9520509999999998,81,1,492
10121,1980,0,2,0,2080,0,11,0,1.224856,4,6,493
10121,1981,0,3,0,2080,0,11,0,1.442384,9,5,493
10121,1982,0,4,0,2080,0,11,0,1.5007139999999999,16,5,493
10121,1983,0,5,0,2080,0,11,0,1.523447,25,5,493
10121,1984,0,6,0,2080,0,11,0,1.588373,36,5,493
10121,1985,0,7,0,2510,0,11,0,1.520888,49,5,493
10121,1986,0,8,0,2390,0,11,0,1.457437,64,9,493
10121,1987,0,9,0,2205,0,11,0,1.893691,81,9,493
10167,1980,1,4,0,2080,0,12,1,1.4480000000000002,16,6,494
10167,1981,1,5,0,2080,0,12,1,1.609438,25,6,494
10167,1982,1,6,0,2080,0,12,1,1.547403,36,6,494
10167,1983,1,7,0,2080,0,12,1,1.6608049999999999,49,6,494
10167,1984,1,8,0,2080,0,12,1,1.7431709999999998,64,6,494
10167,1985,1,9,0,2080,0,12,1,1.793361,81,6,494
10167,1986,1,10,0,2080,0,12,1,1.8512549999999999,100,6,494
10167,1987,1,11,0,2080,0,12,1,1.9946099999999998,121,6,494
10209,1980,0,3,0,2340,0,10,0,1.235906,9,5,495
10209,1981,0,4,0,2315,0,10,0,1.134671,16,5,495
10209,1982,0,5,0,2395,0,10,0,0.9178748999999999,25,6,495
10209,1983,0,6,0,2150,0,10,0,1.202104,36,5,495
10209,1984,0,7,0,1040,0,10,0,1.5184090000000001,49,5,495
10209,1985,0,8,0,2080,0,10,0,1.178175,64,6,495
10209,1986,0,9,0,2080,1,10,0,1.458212,81,6,495
10209,1987,0,10,0,2530,1,10,0,1.393294,100,5,495
10230,1980,0,5,0,2338,1,10,0,1.667544,25,6,496
10230,1981,0,6,0,2340,1,10,0,1.5839530000000002,36,5,496
10230,1982,0,7,0,2110,1,10,0,1.740722,49,5,496
10230,1983,0,8,0,2080,1,10,0,1.7254099999999999,64,5,496
10230,1984,0,9,0,2080,0,10,0,1.7431709999999998,81,5,496
10230,1985,0,10,0,2080,1,10,0,1.7659619999999998,100,5,496
10230,1986,0,11,0,2080,0,10,0,1.7458939999999998,121,5,496
10230,1987,0,12,0,2080,0,10,0,1.8610790000000001,144,5,496
10265,1980,0,2,0,1375,0,14,1,2.127964,4,7,497
10265,1981,0,3,0,2080,1,14,0,1.817077,9,3,497
10265,1982,0,4,0,2080,1,14,0,2.160507,16,3,497
10265,1983,0,5,0,2660,1,14,0,2.108061,25,3,497
10265,1984,0,6,0,2270,1,14,0,2.5602150000000004,36,2,497
10265,1985,0,7,0,2080,1,14,0,2.276787,49,3,497
10265,1986,0,8,0,2265,1,14,0,2.4591950000000002,64,3,497
10265,1987,0,9,0,2340,1,14,0,2.387653,81,3,497
10274,1980,0,1,0,1343,0,14,0,0.1135047,1,9,498
10274,1981,0,2,0,2080,1,14,1,1.683546,4,1,498
10274,1982,0,3,0,1600,1,14,1,1.918966,9,1,498
10274,1983,0,4,0,1560,1,14,1,1.9813439999999998,16,1,498
10274,1984,0,5,0,3552,1,14,1,1.48833,25,1,498
10274,1985,0,6,0,3246,1,14,1,1.475057,36,1,498
10274,1986,0,7,0,2080,1,14,0,1.7999610000000001,49,9,498
10274,1987,0,8,0,2080,1,14,0,2.130743,64,9,498
10311,1980,0,2,1,2080,0,11,0,1.630321,4,7,499
10311,1981,0,3,1,2080,0,11,0,1.683546,9,7,499
10311,1982,0,4,1,2080,0,11,0,1.6905029999999999,16,7,499
10311,1983,0,5,1,2080,0,11,0,1.89726,25,7,499
10311,1984,0,6,1,2080,1,11,0,1.6825459999999999,36,4,499
10311,1985,0,7,1,1160,1,11,0,2.098595,49,7,499
10311,1986,0,8,1,3660,1,11,1,0.5930123,64,9,499
10311,1987,0,9,1,3696,1,11,0,0.9497234,81,9,499
10392,1980,0,4,1,800,0,8,0,0.177887,16,6,500
10392,1981,0,5,1,2080,0,8,0,1.324419,25,5,500
10392,1982,0,6,1,2315,0,8,0,0.9234912000000001,36,4,500
10392,1983,0,7,1,2095,0,8,0,1.186345,49,6,500
10392,1984,0,8,1,2325,0,8,0,1.0603690000000001,64,7,500
10392,1985,0,9,1,2340,0,8,0,0.9985166999999999,81,6,500
10392,1986,0,10,1,2025,0,8,0,2.283518,100,7,500
10392,1987,0,11,1,1440,0,8,0,1.381506,121,7,500
10425,1980,1,2,0,2080,1,13,0,1.630321,4,6,501
10425,1981,1,3,0,2220,1,13,1,2.534697,9,7,501
10425,1982,1,4,0,2600,1,13,1,2.4481889999999997,16,7,501
10425,1983,1,5,0,2912,1,13,1,2.354019,25,4,501
10425,1984,1,6,0,2974,1,13,1,2.2412970000000003,36,7,501
10425,1985,1,7,0,3090,1,13,1,2.329934,49,4,501
10425,1986,1,8,0,3120,1,13,1,2.457391,64,7,501
10425,1987,1,9,0,3120,1,13,0,1.966439,81,7,501
10441,1980,0,2,0,1506,0,14,0,1.2600850000000001,4,9,502
10441,1981,0,3,0,1840,0,14,0,1.364316,9,9,502
10441,1982,0,4,0,2080,0,14,0,1.547403,16,4,502
10441,1983,0,5,0,1960,0,14,0,1.31483,25,1,502
10441,1984,0,6,0,2080,0,14,0,1.212543,36,9,502
10441,1985,0,7,0,2080,1,14,0,1.178175,49,9,502
10441,1986,0,8,0,1950,1,14,0,1.628111,64,9,502
10441,1987,0,9,0,1940,1,14,0,1.594287,81,9,502
10457,1980,0,2,0,1029,0,13,0,0.5098189000000001,4,9,503
10457,1981,0,3,0,464,0,13,0,1.463415,9,9,503
10457,1982,0,4,0,2000,1,13,0,1.50658,16,6,503
10457,1983,0,5,0,2080,1,13,0,1.743986,25,2,503
10457,1984,0,6,0,2080,1,13,0,1.95448,36,4,503
10457,1985,0,7,0,2080,1,13,0,2.011084,49,2,503
10457,1986,0,8,0,2080,1,13,0,2.033576,64,5,503
10457,1987,0,9,0,2135,1,13,0,2.174848,81,2,503
10469,1980,1,3,0,2780,0,12,1,2.151168,9,6,504
10469,1981,1,4,0,2220,0,12,1,1.869721,16,6,504
10469,1982,1,5,0,1620,0,12,0,1.53498,25,3,504
10469,1983,1,6,0,1830,0,12,0,1.160315,36,3,504
10469,1984,1,7,0,1672,0,12,0,1.3255299999999999,49,3,504
10469,1985,1,8,0,2080,0,12,0,1.412456,64,3,504
10469,1986,1,9,0,2080,0,12,0,1.628111,81,2,504
10469,1987,1,10,0,2080,0,12,0,1.7069279999999998,100,4,504
10524,1980,0,4,1,2976,0,11,0,1.048965,16,1,505
10524,1981,0,5,1,2892,0,11,0,1.112803,25,8,505
10524,1982,0,6,1,2568,0,11,0,1.074279,36,8,505
10524,1983,0,7,1,2226,0,11,0,1.52404,49,8,505
10524,1984,0,8,1,2756,0,11,0,1.267603,64,8,505
10524,1985,0,9,1,2524,0,11,0,1.157053,81,8,505
10524,1986,0,10,1,2640,0,11,0,0.814336,100,6,505
10524,1987,0,11,1,2934,0,11,0,1.180608,121,6,505
10552,1980,0,3,1,1052,0,9,0,1.213384,9,7,506
10552,1981,0,4,1,1824,0,9,0,0.8805726999999999,16,7,506
10552,1982,0,5,1,2080,0,9,0,1.042967,25,6,506
10552,1983,0,6,1,1560,0,9,1,0.8499414000000001,36,9,506
10552,1984,0,7,1,2456,0,9,1,0.6897017,49,6,506
10552,1985,0,8,1,2680,0,9,0,0.7622073,64,6,506
10552,1986,0,9,1,1600,0,9,0,0.9096462,81,6,506
10552,1987,0,10,1,2080,0,9,0,1.381506,100,6,506
10553,1980,0,4,1,2340,1,13,0,1.495731,16,5,507
10553,1981,0,5,1,2340,1,13,0,1.52196,25,5,507
10553,1982,0,6,1,2286,1,13,0,1.452967,36,5,507
10553,1983,0,7,1,2080,1,13,0,1.739929,49,5,507
10553,1984,0,8,1,2550,1,13,0,1.892585,64,5,507
10553,1985,0,9,1,2140,1,13,0,2.2057900000000004,81,5,507
10553,1986,0,10,1,2510,1,13,0,1.925704,100,5,507
10553,1987,0,11,1,2260,1,13,0,2.25992,121,5,507
10570,1980,0,3,0,2080,0,11,0,1.056437,9,5,508
10570,1981,0,4,0,1320,0,11,0,-1.417066,16,6,508
10570,1982,0,5,0,2955,0,11,0,-0.6700455,25,7,508
10570,1983,0,6,0,2169,1,11,0,0.7026825,36,5,508
10570,1984,0,7,0,1714,1,11,0,0.7129337,49,5,508
10570,1985,0,8,0,2083,1,11,0,0.8200589,64,5,508
10570,1986,0,9,0,2047,1,11,0,1.06874,81,5,508
10570,1987,0,10,0,2028,1,11,0,1.039099,100,5,508
10593,1980,0,6,0,2673,1,9,0,1.216969,36,2,509
10593,1981,0,7,0,1952,1,9,0,1.0539120000000002,49,6,509
10593,1982,0,8,0,2040,1,9,0,1.253163,64,1,509
10593,1983,0,9,0,2080,1,9,1,1.350717,81,1,509
10593,1984,0,10,0,2080,1,9,1,1.3523049999999999,100,9,509
10593,1985,0,11,0,1740,1,9,1,1.2512969999999999,121,2,509
10593,1986,0,12,0,1865,1,9,1,1.362525,144,4,509
10593,1987,0,13,0,2340,1,9,0,1.1836799999999998,169,6,509
10666,1980,1,3,0,2080,1,11,1,1.093465,9,9,510
10666,1981,1,4,0,1178,1,11,0,0.9993327,16,9,510
10666,1982,1,5,0,1715,1,11,0,1.04721,25,7,510
10666,1983,1,6,0,2225,1,11,0,0.4513363,36,6,510
10666,1984,1,7,0,1880,1,11,0,0.8028132,49,7,510
10666,1985,1,8,0,2000,1,11,0,0.7065701999999999,64,9,510
10666,1986,1,9,0,2080,1,11,0,1.074726,81,4,510
10666,1987,1,10,0,1272,0,11,0,0.6946283000000001,100,4,510
11275,1980,0,3,0,1702,0,12,0,0.9554163,9,9,511
11275,1981,0,4,0,378,0,12,0,1.6660080000000002,16,9,511
11275,1982,0,5,0,1492,0,12,0,1.019452,25,9,511
11275,1983,0,6,0,1356,0,12,0,1.0853979999999999,36,3,511
11275,1984,0,7,0,2190,0,12,0,0.9502881,49,9,511
11275,1985,0,8,0,2531,0,12,0,1.387394,64,6,511
11275,1986,0,9,0,2508,0,12,0,1.558776,81,6,511
11275,1987,0,10,0,2548,0,12,0,1.5992979999999999,100,4,511
11328,1980,0,5,0,777,0,12,0,1.7395349999999998,25,4,512
11328,1981,0,6,0,1084,0,12,0,0.8901209999999999,36,4,512
11328,1982,0,7,0,1110,0,12,0,1.4822629999999999,49,4,512
11328,1983,0,8,0,1120,0,12,0,1.0759379999999998,64,4,512
11328,1984,0,9,0,2185,0,12,0,1.520969,81,2,512
11328,1985,0,10,0,2310,0,12,0,1.603924,100,2,512
11328,1986,0,11,0,1040,0,12,0,1.340429,121,4,512
11328,1987,0,12,0,1380,0,12,0,2.117213,144,4,512
11750,1980,0,2,0,2360,0,10,0,1.1591870000000002,4,6,513
11750,1981,0,3,0,2600,0,10,0,1.529395,9,5,513
11750,1982,0,4,0,2600,0,10,0,1.46736,16,5,513
11750,1983,0,5,0,2600,0,10,0,1.502267,25,5,513
11750,1984,0,6,0,2731,0,10,0,1.345708,36,5,513
11750,1985,0,7,0,2316,0,10,0,1.407174,49,2,513
11750,1986,0,8,0,2203,0,10,0,1.842593,64,5,513
11750,1987,0,9,0,1667,0,10,0,2.370103,81,3,513
11821,1980,0,2,0,1380,0,15,0,1.165137,4,9,514
11821,1981,0,3,0,1480,0,15,0,1.949764,9,1,514
11821,1982,0,4,0,2470,0,15,0,1.9460970000000002,16,3,514
11821,1983,0,5,0,2600,0,15,0,1.9877740000000002,25,3,514
11821,1984,0,6,0,2360,0,15,0,2.115868,36,2,514
11821,1985,0,7,0,2270,0,15,0,2.253914,49,3,514
11821,1986,0,8,0,2540,0,15,0,2.3192880000000002,64,3,514
11821,1987,0,9,0,2552,0,15,0,2.275609,81,3,514
11857,1980,0,3,0,4143,0,12,1,1.591856,9,6,515
11857,1981,0,4,0,3110,0,12,1,2.0015669999999997,16,6,515
11857,1982,0,5,0,1525,0,12,1,2.6501419999999998,25,6,515
11857,1983,0,6,0,1885,0,12,1,2.452459,36,6,515
11857,1984,0,7,0,2080,0,12,1,2.168054,49,4,515
11857,1985,0,8,0,2080,1,12,1,2.372097,64,6,515
11857,1986,0,9,0,2880,1,12,1,2.085448,81,6,515
11857,1987,0,10,0,2720,1,12,1,1.9822799999999998,100,6,515
11887,1980,0,3,0,1079,0,12,0,1.941814,9,7,516
11887,1981,0,4,0,780,0,12,0,1.6347559999999999,16,7,516
11887,1982,0,5,0,780,0,12,0,1.668031,25,7,516
11887,1983,0,6,0,780,0,12,0,1.638399,36,4,516
11887,1984,0,7,0,780,0,12,0,1.3409950000000002,49,4,516
11887,1985,0,8,0,780,1,12,0,1.1914200000000001,64,4,516
11887,1986,0,9,0,780,1,12,0,1.576818,81,4,516
11887,1987,0,10,0,780,1,12,0,1.366002,100,4,516
11890,1980,0,10,1,2496,1,6,0,1.265678,100,9,517
11890,1981,0,11,1,2168,1,6,0,1.7111020000000001,121,9,517
11890,1982,0,12,1,2080,1,6,0,1.652455,144,9,517
11890,1983,0,13,1,2456,1,6,0,1.425713,169,9,517
11890,1984,0,14,1,2694,1,6,0,1.478612,196,9,517
11890,1985,0,15,1,2370,1,6,0,1.578281,225,9,517
11890,1986,0,16,1,2451,1,6,0,1.524608,256,9,517
11890,1987,0,17,1,2272,1,6,0,1.7239959999999999,289,9,517
11892,1980,1,4,0,2040,0,11,0,1.8180740000000002,16,6,518
11892,1981,1,5,0,2120,0,11,0,2.027552,25,5,518
11892,1982,1,6,0,2000,0,11,0,2.415343,36,2,518
11892,1983,1,7,0,2050,0,11,0,2.232078,49,4,518
11892,1984,1,8,0,1320,0,11,0,2.542748,64,2,518
11892,1985,1,9,0,2028,0,11,0,2.0276680000000002,81,6,518
11892,1986,1,10,0,2080,0,11,0,2.222818,100,2,518
11892,1987,1,11,0,2140,0,11,0,2.238106,121,2,518
11924,1980,0,2,0,4052,0,12,0,1.428417,4,5,519
11924,1981,0,3,0,4370,0,12,0,1.540772,9,7,519
11924,1982,0,4,0,3519,0,12,0,1.547687,16,7,519
11924,1983,0,5,0,4378,0,12,0,1.361333,25,4,519
11924,1984,0,6,0,4114,0,12,0,1.768889,36,4,519
11924,1985,0,7,0,4340,0,12,0,1.77767,49,4,519
11924,1986,0,8,0,4748,1,12,0,1.416758,64,4,519
11924,1987,0,9,0,4644,1,12,0,1.635019,81,4,519
11925,1980,0,2,0,1565,0,10,0,1.1703629999999998,4,8,520
11925,1981,0,3,0,3224,1,10,0,1.496605,9,8,520
11925,1982,0,4,0,3339,1,10,0,1.553672,16,7,520
11925,1983,0,5,0,3285,1,10,0,1.6464619999999999,25,7,520
11925,1984,0,6,0,2496,1,10,0,1.8186790000000002,36,4,520
11925,1985,0,7,0,3390,1,10,0,1.7544240000000002,49,7,520
11925,1986,0,8,0,2588,1,10,0,1.8873790000000001,64,5,520
11925,1987,0,9,0,3216,1,10,0,1.814773,81,7,520
11957,1980,0,4,0,1744,0,13,1,0.0147482,16,5,521
11957,1981,0,5,0,2234,0,13,1,0.43978429999999996,25,3,521
11957,1982,0,6,0,2119,0,13,0,1.448783,36,2,521
11957,1983,0,7,0,2080,0,13,0,1.255406,49,3,521
11957,1984,0,8,0,2040,0,13,0,1.3272709999999999,64,3,521
11957,1985,0,9,0,2120,0,13,1,1.421491,81,3,521
11957,1986,0,10,0,2160,0,13,0,1.456839,100,9,521
11957,1987,0,11,0,2080,0,13,0,1.381506,121,4,521
11973,1980,0,4,0,2080,0,12,0,1.4480000000000002,16,2,522
11973,1981,0,5,0,2120,0,12,0,1.733491,25,2,522
11973,1982,0,6,0,2080,0,12,1,1.872825,36,6,522
11973,1983,0,7,0,2416,0,12,0,2.043713,49,6,522
11973,1984,0,8,0,2176,0,12,0,2.232133,64,5,522
11973,1985,0,9,0,2416,0,12,0,2.040031,81,6,522
11973,1986,0,10,0,2496,0,12,0,-0.2281868,100,6,522
11973,1987,0,11,0,2496,0,12,0,2.035432,121,6,522
11990,1980,0,2,0,1372,0,14,0,1.640954,4,6,523
11990,1981,0,3,0,2120,0,14,0,1.9158119999999998,9,3,523
11990,1982,0,4,0,2245,1,14,0,2.307313,16,3,523
11990,1983,0,5,0,2080,1,14,0,2.641701,25,3,523
11990,1984,0,6,0,2120,1,14,0,2.65211,36,3,523
11990,1985,0,7,0,880,1,14,0,2.443841,49,3,523
11990,1986,0,8,0,2000,1,14,0,2.030237,64,1,523
11990,1987,0,9,0,2080,1,14,0,2.282292,81,1,523
12012,1980,0,1,0,526,0,13,0,0.4148759,1,9,524
12012,1981,0,2,0,1808,0,13,0,1.694234,4,1,524
12012,1982,0,3,0,2154,1,13,0,1.621643,9,4,524
12012,1983,0,4,0,1649,1,13,0,1.582916,16,2,524
12012,1984,0,5,0,4034,1,13,0,1.0201559999999998,25,5,524
12012,1985,0,6,0,3293,1,13,0,1.3339299999999998,36,6,524
12012,1986,0,7,0,2740,1,13,0,2.197611,49,1,524
12012,1987,0,8,0,2462,1,13,0,2.174311,64,5,524
12013,1980,0,2,0,1815,0,10,0,0.6679913000000001,4,6,525
12013,1981,0,3,0,1800,0,10,0,1.2431940000000001,9,4,525
12013,1982,0,4,0,440,0,10,1,2.933697,16,4,525
12013,1983,0,5,0,1500,0,10,0,1.722071,25,5,525
12013,1984,0,6,0,2080,0,10,0,1.549015,36,5,525
12013,1985,0,7,0,1920,0,10,0,2.174509,49,5,525
12013,1986,0,8,0,2080,0,10,0,2.074398,64,5,525
12013,1987,0,9,0,2080,0,10,0,1.812289,81,5,525
12045,1980,0,1,0,1405,0,16,0,1.147183,1,1,526
12045,1981,0,2,0,1260,1,16,0,1.1143610000000002,4,1,526
12045,1982,0,3,0,1460,1,16,0,1.2081870000000001,9,1,526
12045,1983,0,4,0,1150,1,16,0,1.56033,16,1,526
12045,1984,0,5,0,1040,1,16,0,1.618008,25,1,526
12045,1985,0,6,0,1040,1,16,0,1.8713220000000002,36,4,526
12045,1986,0,7,0,1533,1,16,0,1.558559,49,1,526
12045,1987,0,8,0,1996,1,16,0,1.812689,64,2,526
12055,1980,0,3,0,2030,0,12,0,1.942335,9,7,527
12055,1981,0,4,0,2570,0,12,0,1.5608030000000002,16,6,527
12055,1982,0,5,0,2600,0,12,0,1.654116,25,6,527
12055,1983,0,6,0,2477,1,12,0,1.666177,36,3,527
12055,1984,0,7,0,2160,1,12,0,1.815709,49,4,527
12055,1985,0,8,0,2340,1,12,1,1.9766830000000002,64,6,527
12055,1986,0,9,0,2125,1,12,0,2.128436,81,6,527
12055,1987,0,10,0,2200,1,12,1,2.0926720000000003,100,6,527
12084,1980,0,5,0,640,0,12,0,-0.3690777,25,7,528
12084,1981,0,6,0,1104,0,12,0,1.287354,36,7,528
12084,1982,0,7,0,1218,0,12,0,1.820196,49,7,528
12084,1983,0,8,0,2010,0,12,0,1.471961,64,9,528
12084,1984,0,9,0,2748,1,12,0,1.809506,81,6,528
12084,1985,0,10,0,2124,0,12,0,2.14414,100,6,528
12084,1986,0,11,0,1760,0,12,0,1.6252659999999999,121,6,528
12084,1987,0,12,0,2408,0,12,0,1.66586,144,7,528
12088,1980,0,2,0,1207,0,12,0,1.171249,4,9,529
12088,1981,0,3,0,1200,0,12,0,0.929536,9,7,529
12088,1982,0,4,0,1425,0,12,0,0.7469435999999999,16,1,529
12088,1983,0,5,0,1856,0,12,0,0.998287,25,9,529
12088,1984,0,6,0,2080,0,12,0,1.3948639999999999,36,1,529
12088,1985,0,7,0,2120,0,12,0,1.5306899999999999,49,2,529
12088,1986,0,8,0,2080,0,12,0,1.900045,64,1,529
12088,1987,0,9,0,2080,0,12,0,1.812289,81,1,529
12122,1980,0,9,0,3091,1,8,0,0.9465123,81,8,530
12122,1981,0,10,0,3120,1,8,0,0.9416085,100,8,530
12122,1982,0,11,0,2295,1,8,0,1.1866729999999999,121,8,530
12122,1983,0,12,0,2931,1,8,0,0.8070702,144,8,530
12122,1984,0,13,0,2266,1,8,0,1.6575229999999999,169,8,530
12122,1985,0,14,0,2182,1,8,0,1.535766,196,6,530
12122,1986,0,15,0,3320,1,8,0,0.5851501,225,5,530
12122,1987,0,16,0,2960,1,8,0,1.721832,256,7,530
12179,1980,0,3,1,1040,0,10,1,1.506269,9,9,531
12179,1981,0,4,1,1615,0,10,0,1.285396,16,9,531
12179,1982,0,5,1,1820,0,10,1,1.195426,25,9,531
12179,1983,0,6,1,1820,0,10,1,1.283577,36,9,531
12179,1984,0,7,1,1820,0,10,1,1.441384,49,9,531
12179,1985,0,8,1,1820,0,10,1,1.451468,64,9,531
12179,1986,0,9,1,1540,0,10,1,1.830257,81,1,531
12179,1987,0,10,1,1820,0,10,0,1.94582,100,4,531
12182,1980,0,1,1,1625,0,13,0,1.471716,1,9,532
12182,1981,0,2,1,2035,0,13,0,1.551267,4,9,532
12182,1982,0,3,1,2080,0,13,1,1.6905029999999999,9,9,532
12182,1983,0,4,1,2080,1,13,1,1.843193,16,9,532
12182,1984,0,5,1,1800,1,13,1,2.050271,25,9,532
12182,1985,0,6,1,1280,1,13,1,1.926047,36,9,532
12182,1986,0,7,1,1826,0,13,1,1.981495,49,9,532
12182,1987,0,8,1,1852,0,13,1,2.190755,64,9,532
12220,1980,0,2,1,2840,0,12,0,1.542029,4,2,533
12220,1981,0,3,1,2400,1,12,0,1.9459099999999998,9,5,533
12220,1982,0,4,1,2290,1,12,1,1.9307919999999998,16,5,533
12220,1983,0,5,1,2130,1,12,1,2.064562,25,5,533
12220,1984,0,6,1,2080,1,12,1,1.95448,36,5,533
12220,1985,0,7,1,2080,1,12,1,2.011084,49,5,533
12220,1986,0,8,1,2080,1,12,1,2.074398,64,5,533
12220,1987,0,9,1,2080,1,12,1,2.2177540000000002,81,5,533
12221,1980,0,6,0,1305,0,11,0,0.8643423000000001,36,8,534
12221,1981,0,7,0,2480,0,11,0,-0.0327898,49,7,534
